example_id,contract_id,category,label_id,clause_text,normalized_text_sha256,word_count,char_count,fold,split
cuad_03461,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"Licensor shall assume no liability, both contingent and otherwise, which may arise out of or be in any  way related to the following; (a) furnishing, performance, maintenance, use of, or inability to use all or  any part of the system, (b) any fault in the delivery or operation of the system, (c) suspension or  termination of the Licensee's ability to use all or part of the system, or any inaccuracies or omissions  in any information or documentation provided, (d) any failure or delay suffered or allegedly suffered  by Licensee in initiating and terminating trades, (e) the termination of all or part of this Licensee  Agreement by the Licensor, (f) the termination or modification of any and all parts of the License.",e7081f408bb05e0318054a24bd47b88209afe74ca257be2a60f6766ccbeb2040,121,724,7,train
cuad_03462,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"NEITHER PARTY WILL BE LIABLE TO THE OTHER FOR DAMAGES OF ANY KIND, INCLUDING  WITHOUT LIMITATION INCIDENTAL OR CONSEQUENTIAL DAMAGES, DAMAGES FOR THE LOSS OF GOODWILL, PROSPECTIVE  PROFITS OR ANTICIPATED INCOME, OR DAMAGES RESULTING FROM ANY EXPENDITURES, INVESTMENTS, LEASES OR  COMMITMENTS MADE BY EITHER PARTY ON ACCOUNT OF THE TERMINATION OR EXPIRATION OF THIS AGREEMENT IN ACCORDANCE WITH ITS TERMS.",dde35ab6120318e78121d9a6bfcb683f252305670366b937ff4473bb3edcb0c2,60,404,7,train
cuad_03463,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"The Licensee agrees that neither the Licensor, nor any of its respective affiliates, employees, officers,  or agents, shall be liable for any loss, damage, cost or expense, (direct or indirect) except for direct  damages arising from the gross negligence of willful misconduct of the Licensor.",81b156155767a8f1777bb62f35693de1328b8857f0ebba1e9828055ba9db5ef6,45,293,7,train
cuad_03464,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Governing Law,4,"Accordingly, the parties agree that  the validity, interpretation and legal effect of this Agreement shall be governed by the internal laws of the State of New York, U.S.A., applicable to  contracts entered in and performed entirely within the State of New York, U.S.A. without regard to any conflict of law principles.",2c79ad8986288ec646ba0951e80f3622b76695013a48ea48973b4aee0f9a006f,51,319,7,train
cuad_03465,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,License Grant,8,Licensee acknowledges that the grant of the license set forth in this Section is a non-exclusive license  and that the Licensor shall have the right to use and to license to other parties the Licensed Technology for any purpose  and in any manner as Licensor may determine in its sole discretion.,8c2ada4b333b23db164ddd72087df6a7bb4c961541bbf34d7cbec0e186328c35,51,296,7,train
cuad_03466,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,License Grant,8,"Licensor hereby, subject to the terms and conditions of this Agreement and provided that Licensee makes  payments to Licensor as required under this Agreement, grants to Licensee a non-exclusive license to utilize  Licensed Technology solely in the Field of Use and subject to the additional restrictions set forth below and otherwise in this License Agreement.",606880c4436102d3701ad93e123ad585791033fbf3331c91929e18c589de88f2,55,361,7,train
cuad_03467,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Revenue/Profit Sharing,5,"During the term of the non-exclusive license agreement, Licensor shall receive from Licensee one third (33%) of the gross  amounts earned by the Licensee from third parties applicable to the following areas of the Licensed Technology usage (if any),  (""Supplemental Payments""):

(a) Clearing fees

(b) Banking Rebates (""give-up fees"")

(c) Processing of half pips

(d) Swap rates (swap interest rate differential)

(e) Currency spreads",d0000b4c533338538735ef59cc417a07b9653da2ec15acb97c93019aa43ce092,64,435,7,train
cuad_03468,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Revenue/Profit Sharing,5,The computation of the rebates received by Licensee shall be expressed as a fixed percentage (15%) of  Billable Platform Fees paid by Licensee to Licensor.,d340437c7fde33be556a82896db3791dbffd5fd0ee2d3719a9a3c5b19ddca71f,25,155,7,train
cuad_03469,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Revenue/Profit Sharing,5,The rebates shall be payable in shares of Licensor's Common Stock; priced at $.25  cents per share.,c42b06c8e1eefeb66c2224cc596a91130d750f5eb661edd3c2e1ea8224c9c390,17,99,7,train
cuad_03470,SLINGERBAGINC_05_27_2020-EX-10.7-CONSULTING AGREEMENT.PDF,Anti-Assignment,1,"Except as herein expressly provided, the respective rights and obligations of the Consultant and the Company under this Agreement will not be assignable by either party without the written consent of the other party and will, subject to the foregoing, inure to the benefit of and be binding upon the Consultant and the Company and their permitted successors or assigns.",37c4f29ea5f49d8692a058bef2dcc2d3e4ffdcf7f9f4995be9ca7a002c186bb3,60,369,4,train
cuad_03471,SLINGERBAGINC_05_27_2020-EX-10.7-CONSULTING AGREEMENT.PDF,Governing Law,4,"This Agreement will be construed and interpreted in accordance with the laws of the State of New York without reference to its conflicts of laws principles or the conflicts of laws principles of any other jurisdiction, and each of the parties hereto expressly attorns to the jurisdiction of the courts of the State of New York.",4596a3dc31598ae3ce757a7208156dc75a4c7a779ba650763d4c71e7d064bddb,56,327,4,train
cuad_03472,SLINGERBAGINC_05_27_2020-EX-10.7-CONSULTING AGREEMENT.PDF,Governing Law,4,"This Warrant shall be governed by and construed in accordance with the laws of the State of New York, without giving effect to its principles regarding conflicts of law.",eed72b49d0280871bc6f60f9ff05fdf1a5cd8b7515e8ffa8d62862b60cfb68dc,29,169,4,train
cuad_03473,SLINGERBAGINC_05_27_2020-EX-10.7-CONSULTING AGREEMENT.PDF,Revenue/Profit Sharing,5,"Subject to the following sentence, the Consultant will be entitled to receive up to a one-time bonus of 1,500,000 shares of common stock of the Company promptly after the value of the Company's outstanding stock equals $100 million dollars.",82d14739fec3aa547103927649852ebc348c74a72ed6e7d9ab2a9237c26527d2,39,240,4,train
cuad_03474,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.PDF,Anti-Assignment,1,The rights and obligations under this maintenance and support contract may       not be assigned in whole or in part by either party without the prior       written consent by the other party.,7289f5ca5a6fe623949f368ef234854e4a9b7fc4e243f9dce2e15a8a68570cb1,31,192,6,train
cuad_03475,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.PDF,Cap On Liability,3,"Sicap Ltd's liability for indirect loss, including consequential loss,       loss of profit, lost savings and loss caused by interruption of operations       is excluded.",5aa53247a55da79c720447ee5da47ad5daf731a53794ccd0312c33ace08d631a,23,170,6,train
cuad_03476,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,Neither party shall be entitled to assign the benefit of this Agreement without the prior written consent of the other party nor shall  such consent be unreasonably withheld.,a6157cbbdb247bce643607e972c70a5a0a2f3939fcc3c38a6fadc2330960cd72,28,174,4,train
cuad_03477,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"DCL shall not be liable to SEV under the provisions of this clause 11 for indirect loss, consequential loss or loss of profits.",a2e28f263b5a15425d7fd8a7fbd0a96fa3cf7e5495b3d87e15d504435f3511fc,23,127,4,train
cuad_03478,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"DCL will indemnify and will keep SEV indemnified in full against all Liabilities arising directly or indirectly in connection with.     11.4.1 the employment or termination of employment by DCL of any of the Transferring Employees (whether or not  terminated by notice and, if so terminated, whenever that notice expires) up to and including the Commencement  Date;     11.4.2 any act, omission or default of DCL up to and including the Commencement Date in respect of the employment by  DCL of the Transferring Employees;     11.4.3 DCL's failure to inform or consult as required under Regulation 10 and 10A of the Regulations except to the extent  that any such action or claim (or any part of such action or claim) arises from any failure by SEV to give DCL the  information required from SEV to enable DCL to comply with its obligations under Regulation 10(3) of the  Regulations;     11.4.4 any claim by a Transferring Employee that such person is entitled for any reason to take benefits not relating to old  age, invalidity or survivors pursuant to the terms of any pension scheme in which SEV is not then participating, or  pursuant to the Transferring Employee's terms and conditions of employment prior to the Commencement Date;     11.4.5 any claim by any trade union, staff association or staff body recognised by DCL in respect of all or any of the  Transferring Employees arising out of DCL's failure to comply with its legal obligations to such trade unions or  staff associations or bodies; and     11.4.6 any claim by any former, existing or future employee of DCL (other than the Transferring Employees) against SEV  concerning or relating to any matter whatever.",6559457e92acc61148143c4e50246d639577ded998c12e94189e1871d26d3340,274,1681,4,train
cuad_03479,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"DCL will reimburse Redundancy Costs to SEV in accordance with Clause 11.6 up to a maximum total sum as set out in  Schedule Two (""the Redundancy Cap"").",b92cd8df446685fe1260835e5cb17811bbda03a336ea6c30be7866e8ec763dd0,27,151,4,train
cuad_03480,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"SEV shall be liable for any damage caused to the Premises by its employees, agents, sub-contractors and invitees.",8b39860b430b02f3c2aa5c003c1198a46970647a5e57341c4cd822228ef66799,18,113,4,train
cuad_03481,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,SEV shall not be liable for the failure to provide Maintenance Services due to being unable to gain access to Vehicles  through DCL exercising their rights under this Clause 10.,92bfb73436d5337a16b6c1fadb9c5ad6bb63eae94e7341476364055c6f5cc6b1,30,177,4,train
cuad_03482,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"SEV's entire liability in respect of the sums payable pursuant to the indemnities contained in Clauses 13.4 and 13.5 shall be  limited to the annualised value of the Maintenance Charges calculated on the Commencement Date or the last anniversary  thereof, unless SEV is insured in respect of such liability, in which case SEV's liability under Clauses 13.4 and 13.5 shall be  limited to the extent of such cover.",bee96f1558f03141148c9a67e4a2f6c835aec9bcf772a9164a950446b056f59f,68,412,4,train
cuad_03483,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"Subject to Clause 11.6. SEV will indemnify and keep DCL indemnified in full against all Liabilities arising directly or indirectly  in connection with:     11.5.1 any Employment Costs arising in relation to the Contracted Period in relation to the Employees;<omitted>11.5.2 the employment or termination of employment by SEV of any of the Employees (whether or not terminated by notice  and, if so terminated, whenever that notice expires); and     11.5.3 any act, omission or default of SEV in respect of the employment by SEV of the Employees.",feaff12049b1c21291cf63488d75800533d3557e55f0f3ce302e5cd3c1df2073,85,545,4,train
cuad_03484,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Governing Law,4,This Agreement shall be governed by and construed in all respects in accordance with the law of England and Wales and both parties  submit to the exclusive jurisdiction of the English Courts.,11b99f3c5e0607962d3ddb51821a5e93f386677d34de284b2cea36ccd8e54e4b,32,191,4,train
cuad_03485,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Insurance,2,"SEV shall maintain in force (at its own expense) for the term of this agreement and for six years after its termination:<omitted>22.1.1 employer's liability insurance for the minimum amount of £5 million to cover injury (including death) relating to the  provision of the Maintenance Services to DCL; and     22.1.2 comprehensive general liability insurance, including professional indemnity, public liability and product liability insurance,  for the minimum amount of £5 million to cover injury (including death), loss and damage relating to the provision of the  Maintenance Services to DCL.",6c69db55049ba4971257dc36dd69cbdb17746c005be07df83ba1d2c7fd544dba,87,594,4,train
cuad_03486,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Minimum Commitment,6,"Spare Vehicles in the ratio of one Spare Vehicle to every ten Operational Vehicles (calculated by Vehicle category, and allowing for  reasonable substitutes, across the whole fleet) shall be held at each Site and are included in this Agreement in respect of Fleet  Size calculations.",1d12e6513673be55f1d521eab630db1da48f1c9dde0cf2e3bf3d39747e688985,45,283,4,train
cuad_03487,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,Post-Termination Services,7,SEV shall remain liable for the repairs described in Clause 4.12 identified by DCL for a period of thirteen weeks from the end  of the Contracted Period and shall provide such repairs on a free of charge basis.,696358fa3d57bbed13928a6029bb72278b9e56ee2c8419344d7a06c305340773,38,210,4,train
cuad_03488,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT.PDF,Anti-Assignment,1,"This  Agreement  is binding  upon and enures to the  benefit of the  parties and their  respective  successors and assigns,  and no party shall have the right to assign its rights  hereunder or any interest  herein  without the prior  written consent of the other parties.",ede99727f1822d7e931f20afa782d018c666d37172af58498cbc113d246578d7,44,272,9,test
cuad_03489,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT.PDF,Governing Law,4,"This  Agreement is governed by, and will be construed in  accordance  with,  the laws of British Columbia, Canada.",b800f3d42747cf19bf140fe30ae67360ac35cfff7ec2ee4b66bdc57b5e46b803,18,114,9,test
cuad_03490,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT.PDF,Governing Law,4,This Agreement  will be governed by the law of British  Columbia and the parties attorn to the  non-exclusive  jurisdiction of the courts of British Columbia for the resolution of all disputes arising in connection with this Agreement.,5db98cbb015e43cfdf823981616644f0b73d4490cb02382e62c5e9ad176eaa05,37,235,9,test
cuad_03491,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,Neither party may assign this Agreement or any rights and obligations under this Agreement to any third party without the written consent of the other party.,f70be079403b1e00d0a8038f130e5a634acaceceea8cd0c58f79f923d4ea3abc,26,157,5,train
cuad_03492,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,"Sparkling shall:<omitted>(c)    not assign this Agreement or transfer, lease, export or grant a sublicence of the Work to any Person, except as and when authorized to do so by Garman in writing;",dfa41389a85160684f715b4d2ba75a39d8b25e102a3cde51cec4a954ae6cca24,32,194,5,train
cuad_03493,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"In no event shall either party be liable to the other for the recovery of any special, indirect or consequential damages even if the defendant party had been advised of the possibility of such damages including but not limited to lost profits, lost revenues, failure to realize expected savings, loss of data and loss of use.",a386c2247939ecccae21ce1e2465ec8d208dc82ce3a3330e14d1855ec7547866,56,325,5,train
cuad_03494,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,The exclusive remedy of either party in a claim against the other under this Agreement shall be the recovery of its direct damages.,5dd0b81a17ea78a2392b9344002067fc80229f6d39ef7ff4fcbaf2e11375ce81,23,131,5,train
cuad_03495,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Governing Law,4,This Agreement shall be governed by the laws of Nova Scotia and the laws of Canada applicable in Nova Scotia.,d77c75ef882024887ee393f0de6d269e522880daeb920427374471c38a1dc1ac,20,109,5,train
